id;capacity;motorbike_type_id
2040;223;3
2041;249;3
2042;223;3
2043;223;3
2044;223;3
2045;223;3
2046;223;1
2047;223;7
2048;223;7
2049;223;7
2050;250;3
2051;249.6;3
2052;249.6;3
2053;249.6;3
2054;249.6;3
2055;249.6;3
2056;249.6;3
2057;249.6;3
2058;249.6;3
2059;249.6;3
2060;249.6;3
2061;249.6;3
2062;249.6;3
2063;249.6;3
2064;250;7
2065;250;7
2066;249.6;7
2067;249.4;3
2068;249;3
2069;249;3
2070;249;3
2071;249;3
2072;249.4;3
2073;249.4;3
2074;249;3
2075;249;3
2076;249;3
2077;249;3
2078;249;3
2079;249;3
2080;249;3
2081;249;3
2082;249;3
2083;249;3
2084;249;3
2085;249;3
2086;286;3
2087;286;3
2088;295.5;3
2089;295.5;3
2090;413;3
2091;413;3
2092;413;3
2093;449.7;3
2094;449;3
2095;449;3
2096;449;3
2097;449;3
2098;449;3
2099;449;3
2100;449;3
2101;449;3
2102;449;3
2103;449;3
2104;449;3
2105;449;3
2106;449;3
2107;449;3
2108;449;3
2109;449;3
2110;449;3
2111;449;3
2112;449;3
2113;449;3
2114;449;3
2115;449.7;3
2116;49;3
2117;49;3
2118;49;3
2119;49;3
2120;49;3
2121;49;3
2122;49;3
2123;49;3
2124;49;3
2125;49;3
2126;49;3
2127;49;3
2128;72;3
2129;72;3
2130;72;3
2131;72;3
2132;72;3
2133;80;3
2134;80;3
2135;80;3
2136;80;3
2137;124;3
2138;249;3
2139;782;4
2140;782;1
2141;782;4
2142;782;4
2143;1237;6
2144;1237;6
2145;110;3
2146;124;3
2147;670;6
2148;670;6
2149;670;6
2150;1261;8
2151;1261;8
2152;1261;8
2153;1261;8
2154;1261;8
2155;1261;8
2156;1261;8
2157;1261;8
2158;1261;8
2159;1261;8
2160;1261;8
2161;197;3
2162;197;3
2163;670;6
2164;670;6
2165;670;6
2166;670;6
2167;670;6
2168;670;6
2169;670;6
2170;670;8
2171;670;8
2172;670;8
2173;670;8
2174;670;8
2175;670;8
2176;670;8
2177;670;8
2178;670;8
2179;670;8
2180;670;8
2181;497;2
2182;497;1
2183;497;4
2184;497;2
2185;497;6
2186;497;1
2187;497;6
2188;497;6
2189;497;8
2190;497;6
2191;497;2
2192;497;6
2193;497;8
2194;497;8
2195;497;2
2196;497;2
2197;497;2
2198;497;8
2199;497;6
2200;496;6
2201;497;2
2202;497;6
2203;497;6
2204;497;2
2205;497;6
2206;497;6
2207;497;6
2208;497;6
2209;497;2
2210;497;6
2211;497;6
2212;497;6
2213;673;6
2214;673;6
2215;673;6
2216;673;2
2217;673;6
2218;673;6
2219;673;6
2220;673;1
2221;149.1;5
2222;680;6
2223;680.2;6
2224;680.2;6
2225;680;1
2226;680;8
2227;680;1
2228;680;1
2229;680;1
2230;680;1
2231;680;1
2232;305;1
2233;305;1
2234;305;1
2235;305;1
2236;305;1
2237;305;1
2238;305;1
2239;305;1
2240;305;1
2241;305;1
2242;49;5
2243;109;5
2244;305;5
2245;305;5
2246;109;5
2247;109;5
2248;1520;8
2249;1520;8
2250;1520;8
2251;1520;8
2252;1520;8
2253;1520;8
2254;999;5
2255;999.8;5
2256;999;5
2257;1298;5
2258;644;3
2259;644;1
2260;475;5
2261;499;5
2262;420;5
2263;420;5
2264;229;5
2265;675;5
2266;497;4
2267;223;4
2268;223;1
2269;223;1
2270;223;1
2271;1312;8
2272;1312;8
2273;1312;8
2274;1312;8
2275;1312;8
2276;1312;8
2277;1312;8
2278;1312;8
2279;1312;8
2280;1312;8
2281;1312;8
2282;1312;8
2283;1312;8
2284;1312;8
2285;1312;8
2286;1312;8
2287;1312;8
2288;1312;8
2289;1312;8
2290;249;6
2291;498;2
2292;498;2
2293;498;2
2294;999;6
2295;999;2
2296;999;6
2297;999;6
2298;999;2
2299;999;1
2300;999;8
2301;999;6
2302;999;6
2303;1084;6
2304;1084;6
2305;1084;8
2306;1084;6
2307;1084;6
2308;1084;6
2309;1084;2
2310;1084;6
2311;1181;6
2312;1181;6
2313;1181;6
2314;1181;6
2315;1520;6
2316;1520;6
2317;1520;6
2318;1520;6
2319;1520;6
2320;1520;6
2321;1520;6
2322;1520;6
2323;1520;6
2324;1520;6
2325;1520;6
2326;1520;6
2327;1520;6
2328;1520;6
2329;1520;6
2330;1832;6
2331;1832;6
2332;1832;6
2333;1832;6
2334;1832;6
2335;1832;6
2336;1832;6
2337;1833;6
2338;1833;6
2339;1833;6
2340;497;6
2341;497;4
2342;497;6
2343;497;6
2344;673;6
2345;673;6
2346;673;6
2347;673;6
2348;1832;6
2349;1832;6
2350;1832;6
2351;1833;6
2352;1833;6
2353;1833;6
2354;1833;6
2355;1833;6
2356;1832;6
2357;1832;6
2358;1832;6
2359;1832;6
2360;1832;6
2361;1833;6
2362;1833;6
2363;1833;6
2364;1833;6
2365;1832;6
2366;1832;6
2367;1832;6
2368;1832;6
2369;1832;6
2370;1832;6
2371;1832;6
2372;1832;6
2373;1832;6
2374;1832;6
2375;1832;6
2376;1832;6
2377;1832;6
2378;1832;6
2379;1832;6
2380;1832;6
2381;1832;6
2382;1832;6
2383;1832;6
2384;1832;6
2385;1832;6
2386;1832;6
2387;1832;6
2388;1832;6
2389;1832;6
2390;1832;6
2391;1832;6
2392;1832;6
2393;1832;6
2394;1832;6
2395;1832;6
2396;1832;6
2397;1832;6
2398;1832;6
2399;1832;6
2400;1832;6
2401;1832;6
2402;1832;6
2403;1833;6
2404;1833;6
2405;1833;6
2406;1833;6
2407;1832;6
2408;1832;6
2409;1832;6
2410;1832;6
2411;1832;8
2412;1832;8
2413;1832;6
2414;1832;6
2415;1832;6
2416;1832;6
2417;1832;8
2418;1832;6
2419;1832;8
2420;1832;8
2421;1832;8
2422;1832;6
2423;1832;6
2424;1832;6
2425;1832;6
2426;1833;6
2427;1833;6
2428;1833;6
2429;1833;6
2430;1833;6
2431;1833;6
2432;1833;6
2433;1833;6
2434;1833;6
2435;1833;6
2436;1833;6
2437;1833;6
2438;1833;6
2439;1832;8
2440;1832;8
2441;1832;8
2442;1832;8
2443;1832;8
2444;1832;8
2445;1084;6
2446;49;4
2447;124.9;5
2448;124.9;5
2449;124.9;5
2450;124.9;5
2451;124.9;5
2452;124.9;5
2453;124.9;5
2454;124;5
2455;124.9;5
2456;124.9;5
2457;124.9;5
2458;100;4
2459;600;4
2460;184;5
2461;249;4
2462;249;4
2463;600;5
2464;919;4
2465;781;5
2466;782;4
2467;782;5
2468;782;5
2469;782;5
2470;782;5
2471;782;5
2472;782;5
2473;781;5
2474;782;4
2475;782;5
2476;782;5
2477;782;5
2478;782;5
2479;782;5
2480;1312;6
2481;1312;8
2482;1312;8
2483;1312;6
2484;1312;6
2485;1312;6
2486;1312;6
2487;1312;6
2488;1312;6
2489;1312;6
2490;1312;6
2491;1312;6
2492;1312;6
2493;1312;6
2494;109.5;1
2495;109;1
2496;748;8
2497;249;8
2498;249;8
2499;49;8
2500;750;8
2501;50;5
2502;49;5
2503;49;1
2504;124.9;1
2505;124.9;1
2506;124.9;1
2507;124.9;1
2508;49;4
2509;124.9;1
2510;124.9;1
2511;124.9;1
2512;124.9;1
2513;124.9;1
2514;124.9;5
2515;124.9;5
2516;250;2
2517;49;3
2518;194;3
2519;194;3
2520;194;3
2521;194;3
2522;109;1
2523;109;1
2524;670;4
2525;670;4
2526;670;4
2527;670;3
2528;670;7
2529;670;7
2530;670;7
2531;670;7
2532;670;7
2533;670;7
2534;670;7
2535;670;7
2536;670;7
2537;670;7
2538;670;7
2539;670;7
2540;670;7
2541;745;4
2542;745;4
2543;745;4
2544;745;4
2545;745;4
2546;745;4
2547;745;4
2548;745;7
2549;745;7
2550;745;7
2551;745;7
2552;745;7
2553;745;7
2554;745;7
2555;745;7
2556;745;7
2557;234;4
2558;670;7
2559;670;7
2560;670;6
2561;670;6
2562;670;7
2563;670;7
2564;670;7
2565;670;7
2566;670;7
2567;748;5
2568;499.5;5
2569;125;5
2570;387;5
2571;387;5
2572;387;5
2573;125;4
2574;124;5
2575;124;5
2576;124.8;5
2577;124.8;5
2578;124;5
2579;125;5
2580;124;5
2581;249;5
2582;49;5
2583;647;6
2584;647;4
2585;647;4
2586;647;4
2587;647;4
2588;647;4
2589;647;6
2590;647;6
2591;647;6
2592;647;6
2593;680;6
2594;1084;6
2595;1084;6
2596;680;6
2597;680;6
2598;680;6
2599;680;6
2600;680;6
2601;680.2;6
2602;680.2;6
2603;680.2;6
2604;680;6
2605;647;4
2606;647;4
2607;647;4
2608;647;4
2609;647;4
2610;647;4
2611;647;4
2612;647;4
2613;647;6
2614;647;5
2615;647;6
2616;647;4
2617;125;3
2618;124;7
2619;124;3
2620;124;3
2621;249;3
2622;249;3
2623;249;3
2624;249;1
2625;249;3
2626;249;6
2627;249;7
2628;644;3
2629;644;3
2630;644;6
2631;644;3
2632;644;3
2633;644;3
2634;644;3
2635;644;3
2636;644;3
2637;644;3
2638;644;3
2639;644;3
2640;644;3
2641;644;3
2642;644;1
2643;124;3
2644;400;8
2645;156.7;3
2646;49;5
2647;1300;6
2648;798;6
2649;800;6
2650;97.1;1
2651;999;5
2652;999;5
2653;124.7;5
2654;999;5
2655;999;5
2656;999;5
2657;999;5
2658;999;5
2659;234;1
2660;234;8
2661;234;8
2662;234;8
2663;234;8
2664;234;8
2665;234;8
2666;234;8
2667;234;8
2668;1084;8
2669;1084;8
2670;1084;8
2671;233.8;8
2672;234;4
2673;234;8
2674;286;8
2675;286;8
2676;286;8
2677;286;8
2678;286;8
2679;286;8
2680;286;8
2681;286;8
2682;471;8
2683;471;8
2684;471;5
2685;471;5
2686;471;5
2687;471;5
2688;471;8
2689;471;8
2690;471;5
2691;1832;8
2692;749;5
2693;399;5
2694;749;5
2695;748;5
2696;748;5
2697;999;5
2698;109;1
2699;1312;8
2700;1312;8
2701;1312;8
2702;1312;8
2703;1312;8
2704;1312;8
2705;1312;8
2706;1312;8
2707;1312;8
2708;1312;8
2709;1312;8
2710;1312;8
2711;1312;8
2712;1312;8
2713;125;8
2714;125;8
2715;398;8
2716;398;8
2717;745;8
2718;745;8
2719;745;8
2720;745;8
2721;745;8
2722;745;8
2723;745;8
2724;745;8
2725;745;8
2726;745;8
2727;745;8
2728;745;8
2729;745;8
2730;745;8
2731;745;8
2732;745;8
2733;745;8
2734;745;8
2735;745;8
2736;745;8
2737;745;8
2738;745;8
2739;745;8
2740;745;8
2741;745;8
2742;398;8
2743;398;8
2744;398;8
2745;398;8
2746;398;8
2747;398;8
2748;745;8
2749;745;8
2750;745;8
2751;745;8
2752;745;8
2753;745;8
2754;745;8
2755;745;8
2756;745;8
2757;745;8
2758;745;8
2759;745;8
2760;745;2
2761;745;8
2762;745;8
2763;745;8
2764;745;8
2765;745;8
2766;745;8
2767;1099;8
2768;1099;8
2769;1099;8
2770;1099;8
2771;398;8
2772;398;8
2773;1099;8
2774;1099;8
2775;1099;8
2776;1099;8
2777;745;8
2778;745;8
2779;745;8
2780;745;8
2781;745;8
2782;745;8
2783;745;8
2784;745;8
2785;745;8
2786;745;8
2787;745;8
2788;745;8
2789;745;8
2790;745;8
2791;745;8
2792;745;8
2793;745;8
2794;745;8
2795;745;8
2796;583;8
2797;583;8
2798;583;8
2799;583;8
2800;583;8
2801;583;8
2802;124.6;1
2803;124.7;1
2804;123.9;1
2805;122;1
2806;122;3
2807;124;3
2808;124;8
2809;174;3
2810;223;3
2811;250;3
2812;70;3
2813;70;3
2814;644;3
2815;644;3
2816;644;3
2817;123.9;1
2818;1084;6
2819;1084;6
2820;1084;6
2821;1084;6
2822;1084;6
2823;1084;6
2824;1085;6
2825;1084;6
2826;1084;6
2827;1084;6
2828;1084;6
2829;1084;6
2830;1084;6
2831;1261;6
2832;1261;6
2833;1261;6
2834;1261;6
2835;1261;6
2836;1261;6
2837;1261;6
2838;1261;6
2839;1261;6
2840;1261;6
2841;72;4
2842;1261;6
2843;1261;6
2844;1261;6
2845;1261;6
2846;1261;6
2847;1261;6
2848;1261;6
2849;1261;6
2850;1261;6
2851;1261;6
2852;1261;6
2853;1261;6
2854;1261;6
2855;1261;6
2856;1261;6
2857;1261;6
2858;1312;8
2859;1312;8
2860;1312;8
2861;1312;8
2862;1312;8
2863;1312;8
2864;1312;8
2865;1312;8
2866;1312;8
2867;1312;8
2868;1312;8
2869;1312;8
2870;1312;8
2871;1312;8
2872;1312;8
2873;1312;8
2874;1312;8
2875;398;8
2876;124.7;5
2877;124.9;3
2878;197;4
2879;124.1;1
2880;125;1
2881;155.3;1
2882;149.2;1
2883;149.2;1
2884;149.2;1
2885;150;1
2886;124.9;1
2887;124.9;1
2888;680.2;7
2889;149.1;5
2890;162.7;1
2891;229;8
2892;498;8
2893;1098;6
2894;1250;8
2895;1832;8
2896;1832;8
2897;1832;8
2898;125;3
2899;125;3
2900;125;3
2901;125;5
2902;125;5
2903;125;5
2904;125;5
2905;125;6
2906;998;6
2907;998;1
2908;998;6
2909;998;4
2910;998;6
2911;998;6
2912;998;6
2913;998;6
2914;998;2
2915;998;6
2916;998;6
2917;998;6
2918;998;6
2919;998;2
2920;998;5
2921;998;5
2922;998;6
2923;1097;8
2924;1097;1
2925;1097;2
2926;1097;8
2927;1100;6
2928;1098;5
2929;399;6
2930;399;6
2931;497;5
2932;497;5
2933;497;5
2934;497;6
2935;497;6
2936;497;5
2937;497;6
2938;699;8
2939;699;4
2940;748;6
2941;748;5
2942;748;8
2943;748;2
2944;748;1
2945;748;8
2946;748;8
2947;748;8
2948;748;8
2949;748;8
2950;748;8
2951;748;8
2952;748;8
2953;748;8
2954;748;8
2955;748;6
2956;748;6
2957;748;6
2958;748;8
2959;748;8
2960;748;6
2961;748;2
2962;782;6
2963;998;6
2964;399;5
2965;399;6
2966;399;5
2967;399;5
2968;748;6
2969;748;6
2970;748;6
2971;748;5
2972;748;6
2973;748;6
2974;748;6
2975;748;6
2976;748;6
2977;748;6
2978;748;6
2979;748;6
2980;748;6
2981;748;5
2982;748;5
2983;748;5
2984;748;5
2985;748;5
2986;748;6
2987;748;5
2988;748;5
2989;748;6
2990;748;6
2991;748;6
2992;781;6
2993;782;6
2994;782;6
2995;782;6
2996;782;6
2997;781;6
2998;781;6
2999;781;5
3000;781;5
3001;781;5
3002;781;5
3003;781;5
3004;781;5
3005;781;5
3006;782;5
3007;781;5
3008;781;5
3009;781;5
3010;782;6
3011;1237;5
3012;1237;5
3013;1237;4
3014;1237;5
3015;1237;5
3016;1237;5
3017;1237;5
3018;1237;5
3019;1237;5
3020;1237;5
3021;1237;5
3022;1237;5
3023;1237;5
3024;1237;5
3025;1237;5
3026;1237;5
3027;1237;6
3028;1237;6
3029;1237;6
3030;1237;6
3031;1237;6
3032;1237;6
3033;1237;6
3034;1237;6
3035;1237;6
3036;1237;6
3037;1237;6
3038;1237;6
3039;1237;6
3040;1237;6
3041;782;5
3042;782;6
3043;782;6
3044;782;5
3045;782;6
3046;782;6
3047;782;6
3048;782;6
3049;782;6
3050;782;6
3051;782;6
3052;782;6
3053;782;6
3054;782;6
3055;782;6
3056;782;6
3057;644;4
3058;644;4
3059;1099;8
3060;1099;5
3061;1099;8
3062;1099;8
3063;1099;8
3064;1099;8
3065;1099;8
3066;1099;8
3067;1099;8
3068;1099;8
3069;1099;8
3070;1099;8
3071;1099;8
3072;1099;8
3073;1099;8
3074;1099;8
3075;1099;8
3076;1099;8
3077;1099;8
3078;1099;8
3079;1099;8
3080;1099;8
3081;125;8
3082;125;8
3083;124.7;8
3084;124.5;8
3085;124.5;8
3086;249;4
3087;248;1
3088;248;1
3089;248;1
3090;248;1
3091;491;2
3092;491;6
3093;491;2
3094;491;2
3095;491;8
3096;491;8
3097;491;6
3098;491;8
3099;491;2
3100;491;4
3101;491;6
3102;491;5
3103;491;1
3104;491;6
3105;491;6
3106;491;6
3107;583;8
3108;583;8
3109;583;8
3110;583;8
3111;583;1
3112;583;8
3113;583;8
3114;583;8
3115;583;2
3116;583;8
3117;583;8
3118;583;8
3119;583;8
3120;583;8
3121;583;8
3122;583;8
3123;583;8
3124;583;8
3125;583;8
3126;583;8
3127;583;8
3128;694.5;8
3129;749;8
3130;749.5;8
3131;745;8
3132;745;8
3133;745;8
3134;745;8
3135;745;8
3136;745;8
3137;745;8
3138;745;8
3139;745;8
3140;745;8
3141;745;8
3142;745;8
3143;745;8
3144;745;8
3145;745;8
3146;125;8
3147;1312;8
3148;1312;8
3149;1312;8
3150;1312;8
3151;1312;8
3152;1312;8
3153;1312;8
3154;1312;8
3155;1300;8
3156;1312;8
3157;1312;8
3158;1312;8
3159;1312;8
3160;1312;8
3161;398;1
3162;398;1
3163;398;8
3164;745;1
3165;745;8
3166;745;8
3167;745;8
3168;745;8
3169;745;8
3170;745;8
3171;745;8
3172;745;8
3173;745;8
3174;745;8
3175;745;8
3176;745;1
3177;745;1
3178;745;8
3179;249;4
3180;996;5
3181;996;5
3182;996;5
3183;996;5
3184;996;5
3185;996;5
3186;996;5
3187;996;5
3188;996;5
3189;996;5
3190;996;5
3191;999;5
3192;999;5
3193;999;5
3194;249;4
3195;249;4
3196;249;4
3197;249;4
3198;249;6
3199;249;4
3200;249;4
3201;1312;8
3202;1312;8
3203;1312;8
3204;1312;8
3205;1312;8
3206;1312;8
3207;1312;8
3208;1312;8
3209;1312;8
3210;1795;8
3211;1832;8
3212;1795;8
3213;1795;8
3214;1795;8
3215;1795;8
3216;1795;8
3217;1795;8
3218;1795;8
3219;1795;8
3220;1795;8
3221;1795;8
3222;1795;8
3223;1795;8
3224;1795;8
3225;1795;8
3226;1795;8
3227;1795;8
3228;1795;8
3229;1795;2
3230;1312;8
3231;1312;8
3232;1312;8
3233;1312;8
3234;1312;8
3235;1312;8
3236;1312;8
3237;1312;8
3238;1312;8
3239;1312;8
3240;1312;8
3241;1312;6
3242;1312;6
3243;1312;6
3244;1312;8
3245;1312;8
3246;1795;6
3247;1795;8
3248;1795;8
3249;1795;8
3250;1795;8
3251;1795;6
3252;162.7;5
3253;745;1
3254;745;1
3255;745;1
3256;745;1
3257;745;1
3258;745;1
3259;1137;4
3260;1137;4
3261;1137;4
3262;1137;4
3263;1300;8
3264;498;1
3265;498;4
3266;498;2
3267;498;4
3268;498;4
3269;498;2
3270;498;2
3271;498;2
3272;498;2
3273;498;2
3274;498;4
3275;100;3
3276;996;3
3277;996;3
3278;996;3
3279;996;6
3280;996;3
3281;124;3
3282;124;3
3283;124;1
3284;124.7;3
3285;125;5
3286;175;1
3287;180;3
3288;180;3
3289;180;3
3290;180;1
3291;180;3
3292;180;3
3293;180;3
3294;195;3
3295;248;5
3296;248;3
3297;248;3
3298;248;1
3299;248;3
3300;248;3
3301;249;3
3302;249;3
3303;249;3
3304;249;1
3305;249;3
3306;249;3
3307;249;3
3308;249;3
3309;248;3
3310;248;3
3311;248;3
3312;248;3
3313;248;3
3314;340;2
3315;340;3
3316;340;3
3317;340;3
3318;340;1
3319;497;3
3320;497;3
3321;497;3
3322;497;3
3323;497;3
3324;497;1
3325;497;1
3326;591;1
3327;591;3
3328;591;3
3329;589;3
3330;589;3
3331;589;3
3332;589;3
3333;589;3
3334;589;3
3335;589;3
3336;591;3
3337;591;1
3338;591;1
3339;591;6
3340;583;3
3341;583;1
3342;583;1
3343;583;6
3344;583;3
3345;583;3
3346;583;3
3347;583;3
3348;583;3
3349;583;3
3350;583;3
3351;583;3
3352;583;3
3353;583;3
3354;583;3
3355;583;1
3356;583;6
3357;647;3
3358;647;3
3359;647;3
3360;647;3
3361;680.2;3
3362;249;3
3363;125;5
3364;996;6
3365;996;5
3366;996;1
3367;996;6
3368;996;7
3369;996;7
3370;996;7
3371;125;6
3372;125;5
3373;125;5
3374;647;6
3375;680.2;3
3376;680.2;6
3377;680.2;7
3378;680.2;7
3379;680.2;3
3380;124;3
3381;125;3
3382;749;3
3383;749;3
3384;749;1
3385;749;5
3386;99;3
3387;124;3
3388;124;3
3389;124;3
3390;196.9;3
3391;196.9;3
3392;223;7
3393;249;3
3394;249;3
3395;249;3
3396;250;3
3397;397;3
3398;50;7
3399;498;3
3400;500;3
3401;497;3
3402;591;3
3403;649;3
3404;644;3
3405;649;3
3406;644;3
3407;644;3
3408;644;3
3409;644;3
3410;649;3
3411;649;3
3412;649;3
3413;649;3
3414;649;3
3415;125;3
3416;125;3
3417;124;3
3418;125;3
3419;149;3
3420;149;3
3421;184;3
3422;223;3
3423;644;3
3424;644;3
3425;644;3
3426;644;3
3427;644;3
3428;644;3
3429;644;3
3430;644;3
3431;644;3
3432;644;3
3433;644;3
3434;644;3
3435;644;3
3436;644;3
3437;996;3
3438;647;3
3439;647;3
3440;647;3
3441;742;6
3442;742;6
3443;742;6
3444;742;3
3445;742;3
3446;742;3
3447;742;3
3448;742;3
3449;742;3
3450;742;3
3451;742;3
3452;742;6
3453;742;6
3454;742;3
3455;100;3
3456;99;3
3457;99;3
3458;997;6
3459;997;4
3460;997;6
3461;125;3
3462;125;3
3463;1352;6
3464;1352;6
3465;1352;6
3466;1352;6
3467;1352;6
3468;1352;6
3469;1352;6
3470;1352;6
3471;1352;6
3472;1352;6
3473;1352;6
3474;1352;6
3475;1352;6
3476;1352;6
3477;1352;6
3478;247;2
3479;247;3
3480;249;2
3481;249;4
3482;249;5
3483;249;3
3484;249;3
3485;249;3
3486;249;3
3487;346;2
3488;346;3
3489;346;5
3490;346;2
3491;346;1
3492;400;5
3493;499;5
3494;499;2
3495;499;2
3496;499;5
3497;499;5
3498;498;1
3499;609;7
3500;652;8
3501;748;5
3502;748;2
3503;748;2
3504;903;6
3505;903;2
3506;903;2
3507;247;1
3508;247;1
3509;247;1
3510;247;3
3511;247;1
3512;338;4
3513;338;4
3514;338;4
3515;338;5
3516;338;6
3517;125;1
3518;997;6
3519;997;6
3520;1352;6
3521;1352;6
3522;1352;6
3523;1352;6
3524;1352;6
3525;1352;6
3526;1352;6
3527;1352;6
3528;1352;6
3529;1352;6
3530;1352;6
3531;1352;6
3532;1352;6
3533;1352;6
3534;1352;6
3535;1352;6
3536;1352;6
3537;1352;6
3538;1352;6
3539;1352;6
3540;998;8
3541;144;7
3542;144;7
3543;125;7
3544;125;7
3545;125;7
3546;125;7
3547;125;7
3548;144;7
3549;249;7
3550;249;7
3551;249;7
3552;249;7
3553;249;7
3554;249;7
3555;249;7
3556;373.3;4
3557;124;8
3558;249;4
3559;249;1
3560;249;8
3561;249;6
3562;249;2
3563;249;2
3564;252;8
3565;252;8
3566;253;8
3567;249;2
3568;250;2
3569;124;8
3570;124;8
3571;124;8
3572;124;8
3573;124;8
3574;124;2
3575;124;1
3576;124;8
3577;124;8
3578;124;1
3579;124;8
3580;124;8
3581;593;8
3582;399;8
3583;499;2
3584;499;8
3585;499;8
3586;499;8
3587;498;8
3588;499;8
3589;498;8
3590;499;8
3591;499;8
3592;499;8
3593;499;8
3594;499;2
3595;499;8
3596;499;8
3597;399;4
3598;399;4
3599;399;4
3600;399;4
3601;399;4
3602;399;4
3603;399;4
3604;499;4
3605;498;4
3606;499;4
3607;499;4
3608;498;4
3609;498;6
3610;498;4
3611;499;4
3612;499;4
3613;649;5
3614;649;5
3615;649;5
3616;649;1
3617;649;4
3618;649;4
3619;649;4
3620;649;4
3621;649;4
3622;649;4
3623;649;4
3624;649;4
3625;649;4
3626;649;4
3627;649;6
3628;649;4
3629;649;4
3630;649;4
3631;649;4
3632;649;4
3633;649;4
3634;649;4
3635;649;4
3636;649;4
3637;649;4
3638;649;4
3639;649;4
3640;649;4
3641;649;4
3642;249;2
3643;249;1
3644;249;1
3645;249;1
3646;249;1
3647;249;1
3648;249;1
3649;249;1
3650;249;1
3651;249;2
3652;249;2
3653;249;1
3654;249;1
3655;249;1
3656;500;5
3657;250;3
3658;400;4
3659;89;2
3660;99;3
3661;497;6
3662;592;5
3663;592;5
3664;592;6
3665;592;6
3666;584;6
3667;593;5
3668;592;6
3669;592;5
3670;592;6
3671;592;6
3672;748;5
3673;748;6
3674;748;6
3675;748;6
3676;748;6
3677;997;6
3678;997;5
3679;997;5
3680;997;6
3681;997;6
3682;997;6
3683;1089;2
3684;1089;6
3685;1089;6
3686;1089;2
3687;1089;5
3688;1089;6
3689;1089;6
3690;1052;5
3691;1052;6
3692;1052;6
3693;1052;6
3694;1089;6
3695;1089;6
3696;1089;5
3697;1089;4
3698;1089;5
3699;1052;6
3700;1089;5
3701;249;6
3702;306;5
3703;306;5
3704;306;5
3705;306;4
3706;306;6
3707;306;1
3708;306;6
3709;306;1
3710;306;5
3711;306;4
3712;306;4
3713;306;4
3714;306;5
3715;306;4
3716;306;6
3717;399;6
3718;399;5
3719;399;5
3720;399;4
3721;399;6
3722;399;5
3723;499;6
3724;499;6
3725;499;1
3726;499;5
3727;499;6
3728;499;5
3729;498;5
3730;498;5
3731;498;5
3732;498;6
3733;499;6
3734;499;5
3735;499;6
3736;60;6
3737;498;1
3738;498;6
3739;499;2
3740;499;6
3741;499;6
3742;499;6
3743;499;6
3744;499;6
3745;499;5
3746;499;6
3747;499;5
3748;499;5
3749;553;6
3750;553;5
3751;553;5
3752;553;6
3753;553;6
3754;553;6
3755;553;2
3756;553;6
3757;553;1
3758;553;6
3759;553;4
3760;553;5
3761;553;2
3762;553;6
3763;553;6
3764;592;5
3765;592;6
3766;592;6
3767;592;6
3768;592;6
3769;592;6
3770;592;6
3771;592;5
3772;592;5
3773;592;6
3774;592;5
3775;739;5
3776;739;6
3777;739;6
3778;739;6
3779;739;6
3780;739;1
3781;748;6
3782;748;6
3783;908;6
3784;908;6
3785;908;5
3786;908;6
3787;908;6
3788;908;6
3789;908;6
3790;908;6
3791;908;6
3792;908;5
3793;908;6
3794;908;6
3795;908;6
3796;908;6
3797;908;5
3798;908;5
3799;908;6
3800;908;6
3801;487;4
3802;125;5
3803;249;5
3804;124;1
3805;997;6
3806;997;6
3807;998;6
3808;997;6
3809;998;6
3810;998;6
3811;125;2
3812;79;3
3813;173;3
3814;173;3
3815;173;3
3816;198;3
3817;200;3
3818;216;3
3819;100;3
3820;125;3
3821;125;2
3822;125;3
3823;125;3
3824;125;3
3825;125;3
3826;125;3
3827;125;3
3828;175;3
3829;175;7
3830;175;3
3831;175;3
3832;175;3
3833;250;3
3834;124;2
3835;125;2
3836;125;1
3837;125;2
3838;249;2
3839;249;3
3840;249;2
3841;249;2
3842;400;2
3843;400;5
3844;499;5
3845;499;5
3846;499;5
3847;99;2
3848;246;3
3849;246;2
3850;246;3
3851;246;3
3852;246;3
3853;246;2
3854;246;3
3855;249;3
3856;249;3
3857;249;3
3858;249;3
3859;499;3
3860;499;3
3861;498;3
3862;499;3
3863;498;3
3864;499;3
3865;499;3
3866;499;3
3867;498;3
3868;498;3
3869;498;4
3870;499;6
3871;499;3
3872;498;6
3873;249;3
3874;249;3
3875;249;3
3876;249;1
3877;249;1
3878;249;3
3879;249;3
3880;249;3
3881;249;3
3882;249;3
3883;249;3
3884;249;3
3885;249;3
3886;249;3
3887;564;3
3888;564;3
3889;564;3
3890;564;1
3891;564;3
3892;561;3
3893;564;3
3894;564;3
3895;564;3
3896;564;3
3897;652;1
3898;652;1
3899;651;3
3900;651;3
3901;652;3
3902;652;3
3903;652;3
3904;652;3
3905;652;3
3906;651;3
3907;651;3
3908;651;3
3909;651;7
3910;651;3
3911;651;7
3912;651;7
3913;651;7
3914;651;7
3915;651;7
3916;651;7
3917;651;7
3918;651;7
3919;651;7
3920;651;7
3921;652;7
3922;651;7
3923;652;1
3924;652;3
3925;651;7
3926;651;7
3927;651;7
3928;651;7
3929;651;7
3930;651;7
3931;249;7
3932;651;3
3933;651;3
3934;996;3
3935;996;3
3936;111;3
3937;111;3
3938;111;3
3939;111;3
3940;111;3
3941;111;3
3942;111;3
3943;111;3
3944;111;3
3945;112;3
